Activity_Name,Activity_Instance_ID,Participant_ID,Date,Attended,Minutes_Attended
Surfing 101,3384580,46869531,5/10/2019,Y,300.0
Surfing 101,3384580,46869531,5/13/2019,Y,180.0
Surfing 101,3384580,46869531,5/15/2019,Y,180.0
Surfing 101,3384580,46869531,5/20/2019,Y,180.0
Surfing 101,3384580,46869531,5/22/2019,Y,180.0
Surfing 101,3384580,46869531,5/24/2019,Y,300.0
Surfing 101,3384580,46871123,8/27/2018,Y,180.0
Surfing 101,3384580,46871123,8/29/2018,Y,180.0
Surfing 101,3384580,46871123,9/3/2018,Y,180.0
Surfing 101,3384580,46871123,9/5/2018,Y,180.0
Surfing 101,3384580,46871123,9/7/2018,Y,300.0
Surfing 101,3384580,46871123,9/10/2018,Y,180.0
Surfing 101,3384580,46871123,9/12/2018,Y,180.0
Surfing 101,3384580,46871123,9/14/2018,Y,300.0
Surfing 101,3384580,46871123,9/17/2018,Y,180.0
Surfing 101,3384580,46871123,9/19/2018,Y,180.0
Surfing 101,3384580,46871123,9/24/2018,Y,180.0
Surfing 101,3384580,46871123,9/26/2018,Y,180.0
Surfing 101,3384580,46871123,10/1/2018,Y,180.0
Surfing 101,3384580,46871123,10/3/2018,Y,180.0
Surfing 101,3384580,46871123,10/5/2018,Y,300.0
Surfing 101,3384580,46871123,10/8/2018,Y,180.0
Surfing 101,3384580,46871123,10/10/2018,Y,180.0
Surfing 101,3384580,46871123,10/12/2018,Y,300.0
Surfing 101,3384580,46871123,10/15/2018,Y,180.0
Surfing 101,3384580,46871123,10/17/2018,Y,180.0
Surfing 101,3384580,46871123,10/19/2018,Y,300.0
Surfing 101,3384580,46871123,10/22/2018,Y,180.0
Surfing 101,3384580,46871123,10/24/2018,Y,180.0
Surfing 101,3384580,46871123,10/29/2018,Y,180.0
Surfing 101,3384580,46871123,10/31/2018,Y,180.0
Surfing 101,3384580,46871123,11/5/2018,Y,180.0
Surfing 101,3384580,46871123,11/7/2018,Y,180.0
Surfing 101,3384580,46871123,11/12/2018,Y,180.0
Surfing 101,3384580,46871123,11/14/2018,Y,180.0
Surfing 101,3384580,46871123,11/26/2018,Y,180.0
Surfing 101,3384580,46871123,11/28/2018,Y,180.0
Surfing 101,3384580,46871123,12/3/2018,Y,180.0
Surfing 101,3384580,46871123,12/5/2018,Y,180.0
Surfing 101,3384580,46871123,12/7/2018,Y,300.0
Surfing 101,3384580,46871123,12/10/2018,Y,180.0
Surfing 101,3384580,46871123,12/12/2018,Y,180.0
Surfing 101,3384580,46871123,12/17/2018,Y,180.0
Surfing 101,3384580,46871123,1/7/2019,Y,180.0
Surfing 101,3384580,46871123,1/9/2019,Y,180.0
Surfing 101,3384580,46871123,1/14/2019,Y,180.0
Surfing 101,3384580,46871123,1/16/2019,Y,180.0
Surfing 101,3384580,46871123,1/18/2019,Y,300.0
Surfing 101,3384580,46871123,1/23/2019,Y,180.0
Surfing 101,3384580,46871123,1/25/2019,Y,300.0
Surfing 101,3384580,46871123,1/28/2019,Y,180.0
Surfing 101,3384580,46871123,1/30/2019,Y,180.0
Surfing 101,3384580,46871123,2/1/2019,Y,300.0
Surfing 101,3384580,46871123,2/4/2019,Y,180.0
Surfing 101,3384580,46871123,2/8/2019,Y,300.0
Surfing 101,3384580,46871123,2/11/2019,Y,180.0
Surfing 101,3384580,46871123,2/13/2019,Y,180.0
Surfing 101,3384580,46871123,2/20/2019,Y,180.0
Surfing 101,3384580,46871123,2/22/2019,Y,300.0
Surfing 101,3384580,46871123,2/27/2019,Y,180.0
Surfing 101,3384580,46871123,3/1/2019,Y,300.0
Surfing 101,3384580,46871123,3/4/2019,Y,180.0
Surfing 101,3384580,46871123,3/6/2019,Y,180.0
Surfing 101,3384580,46871123,3/11/2019,Y,180.0
Surfing 101,3384580,46871123,3/13/2019,Y,180.0
Surfing 101,3384580,46871123,3/18/2019,Y,180.0
Surfing 101,3384580,46871123,3/20/2019,Y,180.0
Surfing 101,3384580,46871123,3/22/2019,Y,300.0
Surfing 101,3384580,46871123,4/1/2019,Y,180.0
Surfing 101,3384580,46871123,4/3/2019,Y,180.0
Surfing 101,3384580,46871123,4/5/2019,Y,300.0
Surfing 101,3384580,46871123,4/8/2019,Y,180.0
Surfing 101,3384580,46871123,4/10/2019,Y,180.0
Surfing 101,3384580,46871123,4/15/2019,Y,180.0
Surfing 101,3384580,46871123,4/17/2019,Y,180.0
Surfing 101,3384580,46871123,4/22/2019,Y,180.0
Surfing 101,3384580,46871123,4/29/2019,Y,180.0
Surfing 101,3384580,46871123,5/3/2019,Y,300.0
Surfing 101,3384580,46871123,5/6/2019,Y,180.0
Surfing 101,3384580,46871123,5/8/2019,Y,180.0
Surfing 101,3384580,46871123,5/10/2019,Y,300.0
Surfing 101,3384580,46871123,5/13/2019,Y,180.0
Surfing 101,3384580,46871123,5/15/2019,Y,180.0
Surfing 101,3384580,46871123,5/20/2019,Y,180.0
Surfing 101,3384580,46871123,5/22/2019,Y,180.0
Surfing 101,3384580,46871123,5/24/2019,Y,300.0
Surfing 101,3384580,46871123,5/29/2019,Y,180.0
Surfing 101,3384580,46872115,8/20/2018,Y,180.0
Surfing 101,3384580,46872115,8/22/2018,Y,180.0
Surfing 101,3384580,46872115,8/24/2018,Y,300.0
Surfing 101,3384580,46872115,8/27/2018,Y,180.0
Surfing 101,3384580,46872115,8/29/2018,Y,180.0
Surfing 101,3384580,46872115,9/3/2018,Y,180.0
Surfing 101,3384580,46872115,9/5/2018,Y,180.0
Surfing 101,3384580,46872115,9/12/2018,Y,180.0
Surfing 101,3384580,46872115,9/14/2018,Y,300.0
Surfing 101,3384580,46872115,9/17/2018,Y,180.0
Surfing 101,3384580,46872115,9/19/2018,Y,180.0
Surfing 101,3384580,46872115,9/24/2018,Y,180.0
Surfing 101,3384580,46872115,9/26/2018,Y,180.0
Surfing 101,3384580,46872115,9/28/2018,Y,300.0
Surfing 101,3384580,46872115,10/1/2018,Y,180.0
Surfing 101,3384580,46872115,10/3/2018,Y,180.0
Surfing 101,3384580,46872115,10/8/2018,Y,180.0
Surfing 101,3384580,46872115,10/10/2018,Y,180.0
Surfing 101,3384580,46872115,10/15/2018,Y,180.0
Surfing 101,3384580,46872115,10/17/2018,Y,180.0
Surfing 101,3384580,46872115,10/22/2018,Y,180.0
Surfing 101,3384580,46872115,10/29/2018,Y,180.0
Surfing 101,3384580,46872115,11/5/2018,Y,180.0
Surfing 101,3384580,46872115,11/9/2018,Y,300.0
Surfing 101,3384580,46872115,11/12/2018,Y,180.0
Surfing 101,3384580,46872115,11/14/2018,Y,180.0
Surfing 101,3384580,46872115,11/26/2018,Y,180.0
Surfing 101,3384580,46872115,11/30/2018,Y,300.0
Surfing 101,3384580,46872115,12/3/2018,Y,180.0
Surfing 101,3384580,46872115,12/5/2018,Y,180.0
Surfing 101,3384580,46872115,12/7/2018,Y,300.0
Surfing 101,3384580,46872115,12/10/2018,Y,180.0
Surfing 101,3384580,46872115,12/12/2018,Y,180.0
Surfing 101,3384580,46872115,1/7/2019,Y,180.0
Surfing 101,3384580,46872115,1/9/2019,Y,180.0
Surfing 101,3384580,46872115,1/11/2019,Y,300.0
Surfing 101,3384580,46872115,1/14/2019,Y,180.0
Surfing 101,3384580,46872115,1/28/2019,Y,180.0
Surfing 101,3384580,46872115,1/30/2019,Y,180.0
Surfing 101,3384580,46872115,2/11/2019,Y,180.0
Surfing 101,3384580,46872115,2/25/2019,Y,180.0
Surfing 101,3384580,46872115,3/18/2019,Y,180.0
Surfing 101,3384580,46872115,4/8/2019,Y,180.0
Surfing 101,3384580,46872115,5/6/2019,Y,180.0
Surfing 101,3384580,46872115,5/20/2019,Y,180.0
Surfing 101,3384580,46872724,8/20/2018,Y,180.0
Surfing 101,3384580,46872724,8/22/2018,Y,180.0
Surfing 101,3384580,46872724,8/24/2018,Y,300.0
Surfing 101,3384580,46872724,8/27/2018,Y,180.0
Surfing 101,3384580,46872724,8/29/2018,Y,180.0
Surfing 101,3384580,46872724,9/3/2018,Y,180.0
Surfing 101,3384580,46872724,9/5/2018,Y,180.0
Surfing 101,3384580,46872724,9/10/2018,Y,180.0
Surfing 101,3384580,46872724,9/17/2018,Y,180.0
Surfing 101,3384580,46872724,9/19/2018,Y,180.0
Surfing 101,3384580,46872724,9/26/2018,Y,180.0
Surfing 101,3384580,46872724,10/3/2018,Y,180.0
Surfing 101,3384580,46872724,10/8/2018,Y,180.0
Surfing 101,3384580,46872724,10/10/2018,Y,180.0
Surfing 101,3384580,46872724,10/17/2018,Y,180.0
Surfing 101,3384580,46872724,10/24/2018,Y,180.0
Surfing 101,3384580,46872724,11/5/2018,Y,180.0
Surfing 101,3384580,46872724,11/14/2018,Y,180.0
Surfing 101,3384580,46872724,11/26/2018,Y,180.0
Surfing 101,3384580,46872724,12/3/2018,Y,180.0
Surfing 101,3384580,46872724,12/5/2018,Y,180.0
Surfing 101,3384580,46872724,12/7/2018,Y,300.0
Surfing 101,3384580,46872724,12/10/2018,Y,180.0
Surfing 101,3384580,46872724,12/12/2018,Y,180.0
Surfing 101,3384580,46872724,1/9/2019,Y,180.0
Surfing 101,3384580,46873595,8/20/2018,Y,180.0
Surfing 101,3384580,46873595,8/22/2018,Y,180.0
Surfing 101,3384580,46873595,8/24/2018,Y,300.0
Surfing 101,3384580,46873595,8/27/2018,Y,180.0
Surfing 101,3384580,46873595,8/29/2018,Y,180.0
Surfing 101,3384580,46873595,9/3/2018,Y,180.0
Surfing 101,3384580,46873595,9/5/2018,Y,180.0
Surfing 101,3384580,46873595,9/10/2018,Y,180.0
Surfing 101,3384580,46873595,9/12/2018,Y,180.0
Surfing 101,3384580,46873595,9/17/2018,Y,180.0
Surfing 101,3384580,46873595,9/19/2018,Y,180.0
Surfing 101,3384580,46873595,9/24/2018,Y,180.0
Surfing 101,3384580,46873595,9/26/2018,Y,180.0
Surfing 101,3384580,46873595,9/28/2018,Y,300.0
Surfing 101,3384580,46873595,10/1/2018,Y,180.0
Surfing 101,3384580,46873595,10/3/2018,Y,180.0
Surfing 101,3384580,46873595,10/8/2018,Y,180.0
Surfing 101,3384580,46873595,10/10/2018,Y,180.0
Surfing 101,3384580,46873595,10/15/2018,Y,180.0
Surfing 101,3384580,46873595,10/17/2018,Y,180.0
Surfing 101,3384580,46873595,10/22/2018,Y,180.0
Surfing 101,3384580,46873595,10/24/2018,Y,180.0
Surfing 101,3384580,46873595,10/29/2018,Y,180.0
Surfing 101,3384580,46873595,10/31/2018,Y,180.0
Surfing 101,3384580,46873595,11/5/2018,Y,180.0
Surfing 101,3384580,46873595,11/7/2018,Y,180.0
Surfing 101,3384580,46873595,11/9/2018,Y,300.0
Surfing 101,3384580,46873595,11/12/2018,Y,180.0
Surfing 101,3384580,46873595,11/14/2018,Y,180.0
Surfing 101,3384580,46873595,11/26/2018,Y,180.0
Surfing 101,3384580,46873595,11/28/2018,Y,180.0
Surfing 101,3384580,46873595,12/3/2018,Y,180.0
Surfing 101,3384580,46873595,12/5/2018,Y,180.0
Surfing 101,3384580,46873595,12/7/2018,Y,300.0
Surfing 101,3384580,46873595,12/10/2018,Y,180.0
Surfing 101,3384580,46873595,12/12/2018,Y,180.0
Surfing 101,3384580,46873595,1/7/2019,Y,180.0
Surfing 101,3384580,46873595,1/9/2019,Y,180.0
Surfing 101,3384580,46873595,1/14/2019,Y,180.0
Surfing 101,3384580,46873595,1/16/2019,Y,180.0
Surfing 101,3384580,46873595,1/18/2019,Y,300.0
Surfing 101,3384580,46873595,1/23/2019,Y,180.0
Surfing 101,3384580,46873595,1/28/2019,Y,180.0
Surfing 101,3384580,46873595,1/30/2019,Y,180.0
Surfing 101,3384580,46873595,2/4/2019,Y,180.0
Surfing 101,3384580,46873595,2/11/2019,Y,180.0
Surfing 101,3384580,46873595,2/25/2019,Y,180.0
Surfing 101,3384580,46873595,3/11/2019,Y,180.0
Surfing 101,3384580,46873595,3/13/2019,Y,180.0
Surfing 101,3384580,46873595,3/18/2019,Y,180.0
Surfing 101,3384580,46873595,4/1/2019,Y,180.0
Surfing 101,3384580,46873595,4/8/2019,Y,180.0
Surfing 101,3384580,46873595,4/10/2019,Y,180.0
Surfing 101,3384580,46873595,4/15/2019,Y,180.0
Surfing 101,3384580,46873595,4/19/2019,Y,300.0
Surfing 101,3384580,46873595,4/22/2019,Y,180.0
Surfing 101,3384580,46873595,4/29/2019,Y,180.0
Surfing 101,3384580,46873595,5/6/2019,Y,180.0
Surfing 101,3384580,46873595,5/15/2019,Y,180.0
Surfing 101,3384580,46873595,5/20/2019,Y,180.0
Surfing 101,3384580,46873706,8/20/2018,Y,180.0
Surfing 101,3384580,46873706,8/22/2018,Y,180.0
Surfing 101,3384580,46873706,8/24/2018,Y,300.0
Surfing 101,3384580,46873706,8/27/2018,Y,180.0
Surfing 101,3384580,46873706,8/29/2018,Y,180.0
Surfing 101,3384580,46873706,9/3/2018,Y,180.0
Surfing 101,3384580,46873706,9/5/2018,Y,180.0
Surfing 101,3384580,46873706,9/7/2018,Y,300.0
Surfing 101,3384580,46873706,9/26/2018,Y,180.0
Surfing 101,3384580,46873706,10/3/2018,Y,180.0
Surfing 101,3384580,46875282,9/3/2018,Y,180.0
Surfing 101,3384580,46875282,9/5/2018,Y,180.0
Surfing 101,3384580,46875282,9/10/2018,Y,180.0
Surfing 101,3384580,46875282,9/12/2018,Y,180.0
Surfing 101,3384580,46875282,9/14/2018,Y,300.0
Surfing 101,3384580,46875282,9/17/2018,Y,180.0
Surfing 101,3384580,46875282,9/19/2018,Y,180.0
Surfing 101,3384580,46875282,9/26/2018,Y,180.0
Surfing 101,3384580,46875282,9/28/2018,Y,300.0
Surfing 101,3384580,46875282,10/1/2018,Y,180.0
Surfing 101,3384580,46875282,10/3/2018,Y,180.0
Surfing 101,3384580,46875282,10/8/2018,Y,180.0
Surfing 101,3384580,46875282,10/10/2018,Y,180.0
Surfing 101,3384580,46875282,10/15/2018,Y,180.0
Surfing 101,3384580,46875282,10/17/2018,Y,180.0
Surfing 101,3384580,46875282,10/19/2018,Y,300.0
Surfing 101,3384580,46875282,10/22/2018,Y,180.0
Surfing 101,3384580,46875282,10/24/2018,Y,180.0
Surfing 101,3384580,46875282,10/31/2018,Y,180.0
Surfing 101,3384580,46875282,11/5/2018,Y,180.0
Surfing 101,3384580,46875282,11/7/2018,Y,180.0
Surfing 101,3384580,46875282,11/12/2018,Y,180.0
Surfing 101,3384580,46875282,11/14/2018,Y,180.0
Surfing 101,3384580,46875282,11/26/2018,Y,180.0
Surfing 101,3384580,46875282,11/28/2018,Y,180.0
Surfing 101,3384580,46875282,12/3/2018,Y,180.0
Surfing 101,3384580,46875282,12/7/2018,Y,300.0
Surfing 101,3384580,46875282,12/10/2018,Y,180.0
Surfing 101,3384580,46875282,12/14/2018,Y,300.0
Surfing 101,3384580,46875282,12/17/2018,Y,180.0
Surfing 101,3384580,46875282,1/7/2019,Y,180.0
Surfing 101,3384580,46875282,1/14/2019,Y,180.0
Surfing 101,3384580,46875282,1/25/2019,Y,300.0
Surfing 101,3384580,46875282,1/28/2019,Y,180.0
Surfing 101,3384580,46875282,1/30/2019,Y,180.0
Surfing 101,3384580,46875282,2/8/2019,Y,300.0
Surfing 101,3384580,46875282,2/11/2019,Y,180.0
Surfing 101,3384580,46875282,2/27/2019,Y,180.0
Surfing 101,3384580,46875282,3/1/2019,Y,300.0
Surfing 101,3384580,46875282,3/6/2019,Y,180.0
Surfing 101,3384580,46875282,3/8/2019,Y,300.0
Surfing 101,3384580,46875282,3/11/2019,Y,180.0
Surfing 101,3384580,46875282,3/15/2019,Y,300.0
Surfing 101,3384580,46875282,3/18/2019,Y,180.0
Surfing 101,3384580,46875282,3/22/2019,Y,300.0
Surfing 101,3384580,46875282,4/1/2019,Y,180.0
Surfing 101,3384580,46875282,4/3/2019,Y,180.0
Surfing 101,3384580,46875282,4/5/2019,Y,300.0
Surfing 101,3384580,46875282,4/10/2019,Y,180.0
Surfing 101,3384580,46875282,4/12/2019,Y,300.0
Surfing 101,3384580,46875282,4/15/2019,Y,180.0
Surfing 101,3384580,46875282,4/17/2019,Y,180.0
Surfing 101,3384580,46875282,4/19/2019,Y,300.0
Surfing 101,3384580,46875282,4/22/2019,Y,180.0
Surfing 101,3384580,46875282,4/26/2019,Y,300.0
Surfing 101,3384580,46875282,4/29/2019,Y,180.0
Surfing 101,3384580,46875282,5/3/2019,Y,300.0
Surfing 101,3384580,46875282,5/6/2019,Y,180.0
Surfing 101,3384580,46875282,5/8/2019,Y,180.0
Surfing 101,3384580,46875282,5/10/2019,Y,300.0
Surfing 101,3384580,46875282,5/13/2019,Y,180.0
Surfing 101,3384580,46875282,5/17/2019,Y,300.0
Surfing 101,3384580,46875282,5/20/2019,Y,180.0
Surfing 101,3384580,46875282,5/24/2019,Y,300.0
Surfing 101,3384580,46876799,8/20/2018,Y,180.0
Surfing 101,3384580,46876799,8/22/2018,Y,180.0
Surfing 101,3384580,46876799,8/24/2018,Y,300.0
Surfing 101,3384580,46876799,8/27/2018,Y,180.0
Surfing 101,3384580,46876799,8/29/2018,Y,180.0
Surfing 101,3384580,46876799,9/3/2018,Y,180.0
Surfing 101,3384580,46876799,9/5/2018,Y,180.0
Surfing 101,3384580,46876799,9/7/2018,Y,300.0
Surfing 101,3384580,46876799,9/10/2018,Y,180.0
Surfing 101,3384580,46876799,9/12/2018,Y,180.0
Surfing 101,3384580,46876799,9/17/2018,Y,180.0
Surfing 101,3384580,46876799,9/19/2018,Y,180.0
Surfing 101,3384580,46876799,9/21/2018,Y,300.0
Surfing 101,3384580,46876799,9/24/2018,Y,180.0
Surfing 101,3384580,46876799,9/26/2018,Y,180.0
Surfing 101,3384580,46876799,10/1/2018,Y,180.0
Surfing 101,3384580,46876799,10/3/2018,Y,180.0
Surfing 101,3384580,46876799,10/5/2018,Y,300.0
Surfing 101,3384580,46876799,10/8/2018,Y,180.0
Surfing 101,3384580,46876799,10/10/2018,Y,180.0
Surfing 101,3384580,46876799,10/15/2018,Y,180.0
Surfing 101,3384580,46876799,10/17/2018,Y,180.0
Surfing 101,3384580,46876799,10/19/2018,Y,300.0
Surfing 101,3384580,46876799,10/22/2018,Y,180.0
Surfing 101,3384580,46876799,10/24/2018,Y,180.0
Surfing 101,3384580,46876799,10/29/2018,Y,180.0
Surfing 101,3384580,46876799,10/31/2018,Y,180.0
Surfing 101,3384580,46876799,11/5/2018,Y,180.0
Surfing 101,3384580,46876799,11/7/2018,Y,180.0
Surfing 101,3384580,46876799,11/12/2018,Y,180.0
Surfing 101,3384580,46876799,11/14/2018,Y,180.0
Surfing 101,3384580,46876799,11/26/2018,Y,180.0
Surfing 101,3384580,46876799,12/3/2018,Y,180.0
Surfing 101,3384580,46876799,12/10/2018,Y,180.0
Surfing 101,3384580,46876799,12/12/2018,Y,180.0
Surfing 101,3384580,46876799,12/14/2018,Y,300.0
Surfing 101,3384580,46876799,12/17/2018,Y,180.0
Surfing 101,3384580,46876799,1/7/2019,Y,180.0
Surfing 101,3384580,46876799,1/9/2019,Y,180.0
Surfing 101,3384580,46876799,1/11/2019,Y,300.0
Surfing 101,3384580,46876799,1/14/2019,Y,180.0
Surfing 101,3384580,46876799,1/23/2019,Y,180.0
Surfing 101,3384580,46876799,1/30/2019,Y,180.0
Surfing 101,3384580,46876799,2/1/2019,Y,300.0
Surfing 101,3384580,46876799,2/4/2019,Y,180.0
Surfing 101,3384580,46876799,2/11/2019,Y,180.0
Surfing 101,3384580,46876799,2/20/2019,Y,180.0
Surfing 101,3384580,46876799,2/22/2019,Y,300.0
Surfing 101,3384580,46876799,2/25/2019,Y,180.0
Surfing 101,3384580,46876799,2/27/2019,Y,180.0
Surfing 101,3384580,46876799,3/4/2019,Y,180.0
Surfing 101,3384580,46876799,3/6/2019,Y,180.0
Surfing 101,3384580,46876799,3/8/2019,Y,300.0
Surfing 101,3384580,46876799,3/11/2019,Y,180.0
Surfing 101,3384580,46876799,3/13/2019,Y,180.0
Surfing 101,3384580,46876799,3/18/2019,Y,180.0
Surfing 101,3384580,46876799,3/20/2019,Y,180.0
Surfing 101,3384580,46876799,3/22/2019,Y,300.0
Surfing 101,3384580,46876799,4/1/2019,Y,180.0
Surfing 101,3384580,46876799,4/3/2019,Y,180.0
Surfing 101,3384580,46876799,4/5/2019,Y,300.0
Surfing 101,3384580,46876799,4/8/2019,Y,180.0
Surfing 101,3384580,46876799,4/10/2019,Y,180.0
Surfing 101,3384580,46876799,4/15/2019,Y,180.0
Surfing 101,3384580,46876799,4/17/2019,Y,180.0
Surfing 101,3384580,46876799,4/22/2019,Y,180.0
Surfing 101,3384580,46876799,4/29/2019,Y,180.0
Surfing 101,3384580,46876799,5/3/2019,Y,300.0
Surfing 101,3384580,46876799,5/6/2019,Y,180.0
Surfing 101,3384580,46876799,5/8/2019,Y,180.0
Surfing 101,3384580,46876799,5/10/2019,Y,300.0
Surfing 101,3384580,46876799,5/13/2019,Y,180.0
Surfing 101,3384580,46876799,5/15/2019,Y,180.0
Surfing 101,3384580,46876799,5/17/2019,Y,300.0
Surfing 101,3384580,46876799,5/20/2019,Y,180.0
Surfing 101,3384580,46876799,5/22/2019,Y,180.0
Surfing 101,3384580,46876799,5/24/2019,Y,300.0
Surfing 101,3384580,46876799,5/29/2019,Y,180.0
Surfing 101,3384580,46877014,8/20/2018,Y,180.0
Surfing 101,3384580,46877014,8/22/2018,Y,180.0
Surfing 101,3384580,46877014,8/24/2018,Y,300.0
Surfing 101,3384580,46877014,8/27/2018,Y,180.0
Surfing 101,3384580,46877014,8/29/2018,Y,180.0
Surfing 101,3384580,46877014,9/3/2018,Y,180.0
Surfing 101,3384580,46877014,9/5/2018,Y,180.0
Surfing 101,3384580,46877014,9/12/2018,Y,180.0
Surfing 101,3384580,46877014,9/14/2018,Y,300.0
Surfing 101,3384580,46877014,9/17/2018,Y,180.0
Surfing 101,3384580,46877014,9/19/2018,Y,180.0
Surfing 101,3384580,46877014,9/26/2018,Y,180.0
Surfing 101,3384580,46877014,9/28/2018,Y,300.0
Surfing 101,3384580,46877014,10/1/2018,Y,180.0
Surfing 101,3384580,46877014,10/3/2018,Y,180.0
Surfing 101,3384580,46877014,10/8/2018,Y,180.0
Surfing 101,3384580,46877014,10/10/2018,Y,180.0
Surfing 101,3384580,46877014,10/12/2018,Y,300.0
Surfing 101,3384580,46877014,10/15/2018,Y,180.0
Surfing 101,3384580,46877014,10/17/2018,Y,180.0
Surfing 101,3384580,46877014,10/19/2018,Y,300.0
Surfing 101,3384580,46877014,11/5/2018,Y,180.0
Surfing 101,3384580,46877014,11/9/2018,Y,300.0
Surfing 101,3384580,46877014,11/12/2018,Y,180.0
Surfing 101,3384580,46877014,11/14/2018,Y,180.0
Surfing 101,3384580,46877014,11/30/2018,Y,300.0
Surfing 101,3384580,46877014,12/3/2018,Y,180.0
Surfing 101,3384580,46877014,12/5/2018,Y,180.0
Surfing 101,3384580,46877014,12/10/2018,Y,180.0
Surfing 101,3384580,46877014,12/12/2018,Y,180.0
Surfing 101,3384580,46877014,1/7/2019,Y,180.0
Surfing 101,3384580,46877014,1/9/2019,Y,180.0
Surfing 101,3384580,46877014,1/11/2019,Y,300.0
Surfing 101,3384580,46877014,1/14/2019,Y,180.0
Surfing 101,3384580,46877014,1/28/2019,Y,180.0
Surfing 101,3384580,46877014,1/30/2019,Y,180.0
Surfing 101,3384580,46877014,2/4/2019,Y,180.0
Surfing 101,3384580,46877014,2/25/2019,Y,180.0
Surfing 101,3384580,46877014,3/11/2019,Y,180.0
Surfing 101,3384580,46877014,3/13/2019,Y,180.0
Surfing 101,3384580,46877014,3/18/2019,Y,180.0
Surfing 101,3384580,46877014,3/20/2019,Y,180.0
Surfing 101,3384580,46877014,4/8/2019,Y,180.0
Surfing 101,3384580,46877014,4/17/2019,Y,180.0
Surfing 101,3384580,46877014,4/29/2019,Y,180.0
Surfing 101,3384580,46877014,5/20/2019,Y,180.0
Surfing 101,3384580,46879337,8/20/2018,Y,180.0
Surfing 101,3384580,46879337,8/22/2018,Y,180.0
Surfing 101,3384580,46879337,8/24/2018,Y,300.0
Surfing 101,3384580,46879337,8/27/2018,Y,180.0
Surfing 101,3384580,46879337,8/29/2018,Y,180.0
Surfing 101,3384580,46879337,9/3/2018,Y,180.0
Surfing 101,3384580,46879337,9/5/2018,Y,180.0
Surfing 101,3384580,46879337,9/10/2018,Y,180.0
Surfing 101,3384580,46879337,9/12/2018,Y,180.0
Surfing 101,3384580,46879337,9/17/2018,Y,180.0
Surfing 101,3384580,46879337,9/19/2018,Y,180.0
Surfing 101,3384580,46879337,9/24/2018,Y,180.0
Surfing 101,3384580,46879337,9/26/2018,Y,180.0
Surfing 101,3384580,46879337,10/8/2018,Y,180.0
Surfing 101,3384580,46879337,10/10/2018,Y,180.0
Surfing 101,3384580,46879337,10/15/2018,Y,180.0
Surfing 101,3384580,46879337,10/22/2018,Y,180.0
Surfing 101,3384580,46879337,10/24/2018,Y,180.0
Surfing 101,3384580,46879337,10/29/2018,Y,180.0
Surfing 101,3384580,46879337,10/31/2018,Y,180.0
Surfing 101,3384580,46879337,11/5/2018,Y,180.0
Surfing 101,3384580,46879337,11/7/2018,Y,180.0
Surfing 101,3384580,46879337,11/14/2018,Y,180.0
Surfing 101,3384580,46879337,11/26/2018,Y,180.0
Surfing 101,3384580,46879337,12/3/2018,Y,180.0
Surfing 101,3384580,46879337,12/10/2018,Y,180.0
Surfing 101,3384580,46879337,12/12/2018,Y,180.0
Surfing 101,3384580,46879337,1/7/2019,Y,180.0
Surfing 101,3384580,46879337,1/14/2019,Y,180.0
Surfing 101,3384580,46879337,1/28/2019,Y,180.0
Surfing 101,3384580,46879337,2/4/2019,Y,180.0
Surfing 101,3384580,46885803,8/24/2018,Y,300.0
Surfing 101,3384580,46885803,8/31/2018,Y,300.0
Surfing 101,3384580,46885803,9/3/2018,Y,180.0
Surfing 101,3384580,46885803,9/5/2018,Y,180.0
Surfing 101,3384580,46885803,9/10/2018,Y,180.0
Surfing 101,3384580,46885803,9/12/2018,Y,180.0
Surfing 101,3384580,46885803,9/14/2018,Y,300.0
Surfing 101,3384580,46885803,9/17/2018,Y,180.0
Surfing 101,3384580,46885803,9/19/2018,Y,180.0
Surfing 101,3384580,46885803,9/24/2018,Y,180.0
Surfing 101,3384580,46885803,9/26/2018,Y,180.0
Surfing 101,3384580,46885803,10/1/2018,Y,180.0
Surfing 101,3384580,46885803,10/3/2018,Y,180.0
Surfing 101,3384580,46885803,10/8/2018,Y,180.0
Surfing 101,3384580,46885803,10/10/2018,Y,180.0
Surfing 101,3384580,46885803,10/12/2018,Y,300.0
Surfing 101,3384580,46885803,10/15/2018,Y,180.0
Surfing 101,3384580,46885803,10/17/2018,Y,180.0
Surfing 101,3384580,46885803,10/22/2018,Y,180.0
Surfing 101,3384580,46885803,10/24/2018,Y,180.0
Surfing 101,3384580,46885803,10/29/2018,Y,180.0
Surfing 101,3384580,46885803,10/31/2018,Y,180.0
Surfing 101,3384580,46885803,11/5/2018,Y,180.0
Surfing 101,3384580,46885803,11/7/2018,Y,180.0
Surfing 101,3384580,46885803,11/12/2018,Y,180.0
Surfing 101,3384580,46885803,11/14/2018,Y,180.0
Surfing 101,3384580,46885803,11/26/2018,Y,180.0
Surfing 101,3384580,46885803,11/28/2018,Y,180.0
Surfing 101,3384580,46885803,12/3/2018,Y,180.0
Surfing 101,3384580,46885803,12/5/2018,Y,180.0
Surfing 101,3384580,46885803,12/10/2018,Y,180.0
Surfing 101,3384580,46885803,12/12/2018,Y,180.0
Surfing 101,3384580,46886737,8/27/2018,Y,180.0
Surfing 101,3384580,46886737,8/29/2018,Y,180.0
Surfing 101,3384580,46886737,9/3/2018,Y,180.0
